Exam Name,Link of website,College Name,City,State,Program,Branch,Year - cutoff,Round #,Gender,Quota,Category,Opening Rank,Closing Rank,Cutoff Percentile/Score,Link - Data Taken from
Jawaharlal Institute of Postgraduate Medical Education and Research Nursing Entrance Examination,https://jipmer.edu.in/education/undergraduate,JIPMER,Puducherry,Puducherry,B.Sc Nursing,Nursing,2024,1,,PwD,General PwD,,49182.0,,https://www.collegedekho.com/articles/jipmer-bsc-nursing-cutoff/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2025,,,,UR (General),,,28.44,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2025,,Female,,UR Female,,,53.22,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2025,,,,SC,,,29.67,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2025,,,,ST,,,135.67,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2025,,Female,,ST Female,,,87.11,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2025,,,,OBC,,,102.22,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2025,,Female,,OBC Female,,,126.44,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2025,,,,MBC,,,43.22,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2025,,,,EWS,,,41.11,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2025,,Female,,EWS Female,,,30.00,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2022,,,,General (UR),,,57.614,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2022,,Female,,UR Female,,,51.41,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2022,,,,SC,,,32.949,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2022,,,,ST,,,73.358,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2022,,,,OBC,,,62.307,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2022,,Female,,OBC Female,,,74.358,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Joint Entrance Test Agriculture,https://www.bskkvs.org/admission.php,Jaipur National University,Jaipur,Rajasthan,B.Sc Agriculture,Agriculture,2022,,,,EWS,,,60.026,https://www.collegedekho.com/articles/rajasthan-jet-cutoff-jaipur-national-university/
Kalinga Institute of Industrial Technology Entrance Examination Management Undergraduate,https://admission.kiit.ac.in/management/,Kalinga Institute of Industrial Technology (KIIT),Bhubaneswar,Odisha,BBA,BBA,2020,,,,General,,1800.0,,https://www.getmyuni.com/exams/kiitee-cut-off
Kalinga Institute of Industrial Technology Entrance Examination Management Undergraduate,https://admission.kiit.ac.in/management/,Kalinga Institute of Industrial Technology (KIIT),Bhubaneswar,Odisha,BBA,BBA,2019,,,,General,,1561.0,,https://www.getmyuni.com/exams/kiitee-cut-off
Kalinga Institute of Industrial Technology Entrance Examination Management Undergraduate,https://admission.kiit.ac.in/management/,Kalinga Institute of Industrial Technology (KIIT),Bhubaneswar,Odisha,BCA,BCA,2020,,,,General,,1050.0,,https://www.getmyuni.com/exams/kiitee-cut-off
Kalinga Institute of Industrial Technology Entrance Examination Management Undergraduate,https://admission.kiit.ac.in/management/,Kalinga Institute of Industrial Technology (KIIT),Bhubaneswar,Odisha,BCA,BCA,2019,,,,General,,925.0,,https://www.getmyuni.com/exams/kiitee-cut-off
Kalinga Institute of Industrial Technology Entrance Examination Management Undergraduate,https://admission.kiit.ac.in/management/,Kalinga Institute of Industrial Technology (KIIT),Bhubaneswar,Odisha,B.Com,B.Com,2020,,,,General,,295.0,,https://www.getmyuni.com/exams/kiitee-cut-off
Kalinga Institute of Industrial Technology Entrance Examination Management Undergraduate,https://admission.kiit.ac.in/management/,Kalinga Institute of Industrial Technology (KIIT),Bhubaneswar,Odisha,B.Com,B.Com,2019,,,,General,,252.0,,https://www.getmyuni.com/exams/kiitee-cut-off
Kalinga Institute of Industrial Technology Entrance Examination Management Undergraduate,https://admission.kiit.ac.in/management/,Kalinga Institute of Industrial Technology (KIIT),Bhubaneswar,Odisha,B.Sc (Computer Science),B.Sc (Computer Science),2020,,,,General,,1800.0,,https://www.getmyuni.com/exams/kiitee-cut-off
Kalinga Institute of Industrial Technology Entrance Examination Management Undergraduate,https://admission.kiit.ac.in/management/,Kalinga Institute of Industrial Technology (KIIT),Bhubaneswar,Odisha,B.Sc (Computer Science),B.Sc (Computer Science),2019,,,,General,,1561.0,,https://www.getmyuni.com/exams/kiitee-cut-off
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"ALN Govt. College of Nursing, Alappuzha",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"AMN Govt. College of Nursing, Kannur (Pariyaram)",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"EKN Govt. College of Nursing, Kochi, Eranakulam",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"IDN Govt College of Nursing, Idukki",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,297.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"KKN Govt. College of Nursing, Kozhikode",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"KLN Govt. College of Nursing, Kollam",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,299.17,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"KSN Govt College of Nursing, Kasargod",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,295.83,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"KTN Govt. Nursing College, Kottayam",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"MJN Govt. College of Nursing, Manjeri, Malappuram",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"PKN Govt College of Nursing, Palakkad",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,298.33,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"PNN Govt College of Nursing, Pathanamthitta",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,297.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"TRN Govt. College of Nursing, Thrissur",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"TVN Govt. College of Nursing, Thiruvananthapuram",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,300,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"WYN Govt College of Nursing, Wayanad",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,297.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"DRN SIMET College of Nursing, Dharmadom (NRI Quota Seats)",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,275,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"DSN SIMET College of Nursing, Dharmadom",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,273.33,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"SEN SIMET College of Nursing, Palluruthy, Ernakulam",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,287.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"SER SIMET College of Nursing, Palluruthy, Ernakulam (NRI Quota Seats)",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,270,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"Socially and Educationally Backward classes[SEBC- Scehduled Caste Economocally Minority 30%] & Scheduled Tribe Weaker Quota College 50% SIN SIMET College of Nursing,Muttathara, Thiruvananthapuram",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,275,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"SIMET College of Nursing,Muttathara, Thiruvananthapuram (NRI SIR Quota Seats)",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,267.51,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"NRO SIMET College of Nursing, Nooranad (NRI Quota Seats)",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,226,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"NRY SIMET College of Nursing, Neyyattinkara (NRI Quota Seats)",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,189,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"NSN SIMET College of Nursing, Neyyattinkara",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,275,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"KON SIMET College of Nursing, Konni",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,275,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"KRN SIMET College of Nursing, Konni (NRI Quota Seats)",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,189.17,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"SSIIMMEETT CCoolllleeggee ooff NNuurrssiinngg,, TTaannuurr,, CChheerriiyyaammuunnddaamm PP..OO,, TTaannuurr,, TAN Malappuram - 676106",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,273.34,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"TAR SIMET College of Nursing, Tanur (NRI Quota Seats)",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,175,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"TBN SIMET College of Nursing, Thaliparamba",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,274.16,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"TRP SIMET College of Nursing, Thaliparamba (NRI Quota Seats)",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,270,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"VRN SIMET College of Nursing, Varkala (NRI Quota Seats)",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,249.17,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"VSN SIMET College of Nursing, Varkala",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,275,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"Institute of Nursing Education, School of Medical Education, UGN Arppokkara, Gandhi Nagar, Kottayam",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,294.17,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"Institute of Nursing Education, School of Medical Education, UKN Puthuppally, Kottayam",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,292.5,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"Institute of Nursing Education, School of Medical Education, Pala, ULN Kottayam",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,292.49,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
Kerala Nursing Entrance Examination,https://cee.kerala.gov.in/keam-2025/,"Institute of Nursing Education, School of Medical Education, UMN Manimalakunnu, Koothattukulam",,Kerala,B.Sc. Nursing,B.Sc. Nursing,2023,After Regular Allotment,,,Open,,,288.34,https://lbscentre.in/paramnursingnew/downloads/lastrank.pdf
